2023/05/28,09:31:00,  Test No.:,        17
MAP,BASE,L-TOP,X,1   ,Y,1   
DATA:,3262-019(OS)-OGRT-220902-d
Result of AutoTest(All steps)

Start time:,05/28/2023,09:26:30
End time  :,05/28/2023,09:31:00

Test result:,PASS

TEST-Step,2850,PASS-Step,2850,FAIL-Step,0
CCD-Err,0,SKIP-Err,0




AST,STEP-No.  ,STEP-NAME   ,,MOD  ,JUDGE   ,,  MODE  ,,,,REF-VALUE  ,MEAS-VALUE ,HI-LIMIT   ,LO-LIMIT   ,,,,,,,,,NET_H ,NET_L ,NET_G1,NET_G2,,,,,,,,,,,,,,,,,,,,,,,PNT-H ,PNT-L ,,,,,,,,,,,,SMX,SMY,
AST,456       ,N11   N118  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2703  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,118   ,,,,,,,,,,,,  0,  0,
AST,457       ,N11   N119  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2704  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,119   ,,,,,,,,,,,,  0,  0,
AST,458       ,N11   N120  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2705  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,120   ,,,,,,,,,,,,  0,  0,
AST,459       ,N11   N107  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2709  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,107   ,,,,,,,,,,,,  0,  0,
AST,460       ,N11   N106  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2710  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,106   ,,,,,,,,,,,,  0,  0,
AST,461       ,N11   N105  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2711  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,105   ,,,,,,,,,,,,  0,  0,
AST,462       ,N11   N121  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2720  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,121   ,,,,,,,,,,,,  0,  0,
AST,463       ,N11   N122  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2721  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,122   ,,,,,,,,,,,,  0,  0,
AST,464       ,N11   N108  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2726  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,108   ,,,,,,,,,,,,  0,  0,
AST,465       ,N11   N109  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2727  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,109   ,,,,,,,,,,,,  0,  0,
AST,466       ,N11   N103  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2728  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,103   ,,,,,,,,,,,,  0,  0,
AST,467       ,N11   N104  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2729  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,104   ,,,,,,,,,,,,  0,  0,
AST,468       ,N11   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,110   ,,,,,,,,,,,,  0,  0,
AST,469       ,N11   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,111   ,,,,,,,,,,,,  0,  0,
AST,470       ,N11   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,101   ,,,,,,,,,,,,  0,  0,
AST,471       ,N11   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,102   ,,,,,,,,,,,,  0,  0,
AST,472       ,N11   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,145   ,,,,,,,,,,,,  0,  0,
AST,473       ,N11   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,144   ,,,,,,,,,,,,  0,  0,
AST,474       ,N11   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,97    ,,,,,,,,,,,,  0,  0,
AST,475       ,N11   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,96    ,,,,,,,,,,,,  0,  0,
AST,476       ,N11   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,98    ,,,,,,,,,,,,  0,  0,
AST,477       ,N11   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,100   ,,,,,,,,,,,,  0,  0,
AST,478       ,N11   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,99    ,,,,,,,,,,,,  0,  0,
AST,479       ,N11   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,146   ,,,,,,,,,,,,  0,  0,
AST,480       ,N11   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,147   ,,,,,,,,,,,,  0,  0,
AST,481       ,N11   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,123   ,,,,,,,,,,,,  0,  0,
AST,482       ,N11   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,125   ,,,,,,,,,,,,  0,  0,
AST,483       ,N11   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,124   ,,,,,,,,,,,,  0,  0,
AST,484       ,N11   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,138   ,,,,,,,,,,,,  0,  0,
AST,485       ,N11   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,137   ,,,,,,,,,,,,  0,  0,
AST,486       ,N11   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,139   ,,,,,,,,,,,,  0,  0,
AST,487       ,N11   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,136   ,,,,,,,,,,,,  0,  0,
AST,488       ,N11   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,126   ,,,,,,,,,,,,  0,  0,
AST,489       ,N11   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,127   ,,,,,,,,,,,,  0,  0,
AST,490       ,N11   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,140   ,,,,,,,,,,,,  0,  0,
AST,491       ,N11   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,141   ,,,,,,,,,,,,  0,  0,
AST,492       ,N11   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,134   ,,,,,,,,,,,,  0,  0,
AST,493       ,N11   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,135   ,,,,,,,,,,,,  0,  0,
AST,494       ,N11   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,128   ,,,,,,,,,,,,  0,  0,
AST,495       ,N11   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,129   ,,,,,,,,,,,,  0,  0,
AST,496       ,N11   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,142   ,,,,,,,,,,,,  0,  0,
AST,497       ,N11   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,143   ,,,,,,,,,,,,  0,  0,
AST,498       ,N11   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,133   ,,,,,,,,,,,,  0,  0,
AST,499       ,N11   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,132   ,,,,,,,,,,,,  0,  0,
AST,500       ,N11   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,131   ,,,,,,,,,,,,  0,  0,
AST,501       ,N11   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,130   ,,,,,,,,,,,,  0,  0,
AST,502       ,N11   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,148   ,,,,,,,,,,,,  0,  0,
AST,503       ,N11   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,150   ,,,,,,,,,,,,  0,  0,
AST,504       ,N11   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1355  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,11    ,149   ,,,,,,,,,,,,  0,  0,
AST,505       ,N12   N89   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1369  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,89    ,,,,,,,,,,,,  0,  0,
AST,506       ,N12   N83   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1371  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,83    ,,,,,,,,,,,,  0,  0,
AST,507       ,N12   N90   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1373  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,90    ,,,,,,,,,,,,  0,  0,
AST,508       ,N12   N91   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1374  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,91    ,,,,,,,,,,,,  0,  0,
AST,509       ,N12   N78   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1375  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,78    ,,,,,,,,,,,,  0,  0,
AST,510       ,N12   N79   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1376  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,79    ,,,,,,,,,,,,  0,  0,
AST,511       ,N12   N80   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1377  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,80    ,,,,,,,,,,,,  0,  0,
AST,512       ,N12   N81   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1378  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,81    ,,,,,,,,,,,,  0,  0,
AST,513       ,N12   N82   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1381  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,82    ,,,,,,,,,,,,  0,  0,
AST,514       ,N12   N92   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1383  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,92    ,,,,,,,,,,,,  0,  0,
AST,515       ,N12   N93   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,1384  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,93    ,,,,,,,,,,,,  0,  0,
AST,516       ,N12   N94   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2692  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,94    ,,,,,,,,,,,,  0,  0,
AST,517       ,N12   N95   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2693  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,95    ,,,,,,,,,,,,  0,  0,
AST,518       ,N12   N117  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2694  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,117   ,,,,,,,,,,,,  0,  0,
AST,519       ,N12   N116  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2695  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,116   ,,,,,,,,,,,,  0,  0,
AST,520       ,N12   N115  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2696  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,115   ,,,,,,,,,,,,  0,  0,
AST,521       ,N12   N114  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2697  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,114   ,,,,,,,,,,,,  0,  0,
AST,522       ,N12   N113  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2699  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,113   ,,,,,,,,,,,,  0,  0,
AST,523       ,N12   N112  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2701  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,112   ,,,,,,,,,,,,  0,  0,
AST,524       ,N12   N118  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2703  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,118   ,,,,,,,,,,,,  0,  0,
AST,525       ,N12   N119  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2704  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,119   ,,,,,,,,,,,,  0,  0,
AST,526       ,N12   N120  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2705  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,120   ,,,,,,,,,,,,  0,  0,
AST,527       ,N12   N107  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2709  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,107   ,,,,,,,,,,,,  0,  0,
AST,528       ,N12   N106  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2710  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,106   ,,,,,,,,,,,,  0,  0,
AST,529       ,N12   N105  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2711  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,105   ,,,,,,,,,,,,  0,  0,
AST,530       ,N12   N121  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2720  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,121   ,,,,,,,,,,,,  0,  0,
AST,531       ,N12   N122  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2721  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,122   ,,,,,,,,,,,,  0,  0,
AST,532       ,N12   N108  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2726  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,108   ,,,,,,,,,,,,  0,  0,
AST,533       ,N12   N109  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2727  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,109   ,,,,,,,,,,,,  0,  0,
AST,534       ,N12   N103  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2728  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,103   ,,,,,,,,,,,,  0,  0,
AST,535       ,N12   N104  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2729  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,104   ,,,,,,,,,,,,  0,  0,
AST,536       ,N12   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,110   ,,,,,,,,,,,,  0,  0,
AST,537       ,N12   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,111   ,,,,,,,,,,,,  0,  0,
AST,538       ,N12   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,101   ,,,,,,,,,,,,  0,  0,
AST,539       ,N12   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,102   ,,,,,,,,,,,,  0,  0,
AST,540       ,N12   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,145   ,,,,,,,,,,,,  0,  0,
AST,541       ,N12   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,144   ,,,,,,,,,,,,  0,  0,
AST,542       ,N12   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,97    ,,,,,,,,,,,,  0,  0,
AST,543       ,N12   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,96    ,,,,,,,,,,,,  0,  0,
AST,544       ,N12   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,98    ,,,,,,,,,,,,  0,  0,
AST,545       ,N12   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,100   ,,,,,,,,,,,,  0,  0,
AST,546       ,N12   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,99    ,,,,,,,,,,,,  0,  0,
AST,547       ,N12   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,146   ,,,,,,,,,,,,  0,  0,
AST,548       ,N12   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,147   ,,,,,,,,,,,,  0,  0,
AST,549       ,N12   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,123   ,,,,,,,,,,,,  0,  0,
AST,550       ,N12   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,125   ,,,,,,,,,,,,  0,  0,
AST,551       ,N12   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,124   ,,,,,,,,,,,,  0,  0,
AST,552       ,N12   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,138   ,,,,,,,,,,,,  0,  0,
AST,553       ,N12   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,137   ,,,,,,,,,,,,  0,  0,
AST,554       ,N12   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,139   ,,,,,,,,,,,,  0,  0,
AST,555       ,N12   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,136   ,,,,,,,,,,,,  0,  0,
AST,556       ,N12   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,126   ,,,,,,,,,,,,  0,  0,
AST,557       ,N12   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,127   ,,,,,,,,,,,,  0,  0,
AST,558       ,N12   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,140   ,,,,,,,,,,,,  0,  0,
AST,559       ,N12   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1356  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,12    ,141   ,,,,,,,,,,,,  0,  0,
